edital_processo,nome_ug,objeto,status,id,produto,unidade,preco_maximo,vl_unit,qtd,vl_total,status,empresa,Valor_Unitario,Valor_Total_Item,Qtd,CNPJ_Vencedor,Nome_da_Empresa
PE 014/26,CENTRO DE SERVIÇOS COMPARTILHADOS,Aquisição de Materiais Farmacológicos,Adjudicação,117617,"ALFAEPOETINA, Forma Farmacêutica: solução injetável; Concentração: 10.000UI; Forma De Apresentação: frasco ampola.",unidade,83.79,"59,8",5700,340860,Encerrado com Vencedor,DECARES COMERCIO LTDA (01.708.499/0001-59),59.8,340860.0,5700.0,01.708.499/0001-59,DECARES COMERCIO LTDA
PE 014/26,CENTRO DE SERVIÇOS COMPARTILHADOS,Aquisição de Materiais Farmacológicos,Adjudicação,115407,"QUETIAPINA, Forma Farmacêutica: comprimido, Concentração: 100mg. ",unidade,.67,"0,48",12250,5880,Encerrado com Vencedor,DECARES COMERCIO LTDA (01.708.499/0001-59),0.48,5880.0,12250.0,01.708.499/0001-59,DECARES COMERCIO LTDA
PE 014/26,CENTRO DE SERVIÇOS COMPARTILHADOS,Aquisição de Materiais Farmacológicos,Adjudicação,114898,"MESALAZINA, Forma Farmacêutica: comprimido revestido, Concentração: 800mg.",unidade,2.96,"0,91",447700,407407,Encerrado com Vencedor,J I D DISTRIBUIDORA DE MEDICAMENTOS LTDA (15.489.853/0001-06),0.91,407407.0,447700.0,15.489.853/0001-06,J I D DISTRIBUIDORA DE MEDICAMENTOS LTDA
PE 016/26,CENTRO DE SERVIÇOS COMPARTILHADOS,Aquisição  de Material Hospitalar,Homologado Total,116645,"SONDA DE FOLEY, Material: 100% siliconizada, 2 vias; Com balão 5cc n. 22; Extremidade proximal com ponta arredondada com dois orificios laterais em lados opostos e em mesma altura; Estéril e descartável. ",unidade,5.38,"2,85",9410,"26818,5",Homologado,HOSPICARE DISTRIBUIDORA DE PRODUTOS HOSPITALARES LTDA (60.982.210/0001-54),2.85,26818.5,9410.0,60.982.210/0001-54,HOSPICARE DISTRIBUIDORA DE PRODUTOS HOSPITALARES LTDA
PE 016/26,CENTRO DE SERVIÇOS COMPARTILHADOS,Aquisição  de Material Hospitalar,Homologado Total,116028,"SONDA DE FOLEY, Material: 100% siliconizada, 2 vias; Com balão 3cc n. 08; Extremidade proximal com ponta arredondada com dois orificios laterais em lados opostos e em mesma altura; Estéril e descartável. ",unidade,6.09,"3,31",8510,"28168,1",Homologado,TRIADE - COMERCIO DE PRODUTOS HOSPITALAR LTDA (37.717.566/0001-49),3.31,28168.1,8510.0,37.717.566/0001-49,TRIADE  COMERCIO DE PRODUTOS HOSPITALAR LTDA
PE 016/26,CENTRO DE SERVIÇOS COMPARTILHADOS,Aquisição  de Material Hospitalar,Homologado Total,116024,"SONDA DE FOLEY, Material: 100% siliconizada, 2 vias; Com balão 5cc n. 20; Extremidades com pontas arredondadas e atraumáticas, com dois orifícios, um de cada lado; Estéril e descartável. ",unidade,3.69,"2,68",27810,"74530,8",Homologado,HOSPICARE DISTRIBUIDORA DE PRODUTOS HOSPITALARES LTDA (60.982.210/0001-54),2.68,74530.8,27810.0,60.982.210/0001-54,HOSPICARE DISTRIBUIDORA DE PRODUTOS HOSPITALARES LTDA
PE 016/26,CENTRO DE SERVIÇOS COMPARTILHADOS,Aquisição  de Material Hospitalar,Homologado Total,73879,"GRUPO CEMA 0204 - SONDAS / CÂNULAS / TUBOS / DRENOS / TELAS - , Descrição: CEMA0204.5505- Tubo em P.V.C p/ entubação traqueal  sem balão, calibre 7,5 mm, descart., estéril, atóxica, flexível. Deve conter graduação 1/1 e número do calibre facilmente visível. Embalagem individual estéril contendo dados de identificação, procedência, esterilização, data de fabricação, validade e registro do M.S",unidade,4.43,"2,69",3265,"8782,85",Homologado,NORTE GREEN COMERCIO DE PRODUTOS FARMACEUTICOS E HOSPITALAR LTDA  (24.218.223/0001-98),2.69,8782.85,3265.0,24.218.223/0001-98,NORTE GREEN COMERCIO DE PRODUTOS FARMACEUTICOS E HOSPITALAR LTDA
PE 016/26,CENTRO DE SERVIÇOS COMPARTILHADOS,Aquisição  de Material Hospitalar,Homologado Total,116369,"SONDA DE FOLEY, Material: 100% siliconizada, 3 vias; Com balão 30cc n. 22; Extremidades com pontas arredondadas e atraumáticas, com dois orifícios, um de cada lado; Estéril e descartável.",unidade,5.02,"3,62",9550,34571,Homologado,HOSPICARE DISTRIBUIDORA DE PRODUTOS HOSPITALARES LTDA (60.982.210/0001-54),3.62,34571.0,9550.0,60.982.210/0001-54,HOSPICARE DISTRIBUIDORA DE PRODUTOS HOSPITALARES LTDA
PE 016/26,CENTRO DE SERVIÇOS COMPARTILHADOS,Aquisição  de Material Hospitalar,Homologado Total,89941,"GRUPO CEMA 0218 - INSUMOS - , Descrição: CEMA0218.6448 - Meio de cultura tissular estéril tamponado, Composição: enriquecido com polipetídeos, dextran, 2,5% sulfato de condroitina, 100mcg/ml sulfato de gentamicina, 200mcg/ml estreptomicina e indicador vermelho fenol. Para preservação de córnea humana, Apresentação: frasco 20 ml.",unidade,1550,1500,630,945000,Homologado, W N COMERCIO IMPORTACAO E REPRESENTACOES LTDA (03.442.420/0001-16),1500.0,945000.0,630.0,03.442.420/0001-16,W N COMERCIO IMPORTACAO E REPRESENTACOES LTDA
PE 016/26,CENTRO DE SERVIÇOS COMPARTILHADOS,Aquisição  de Material Hospitalar,Homologado Total,116017,"SONDA DE FOLEY, Material: 100% siliconizada, 2 vias; Com balão 3cc n. 06; Extremidades com pontas arredondadas e atraumáticas, com dois orifícios, um de cada lado; Estéril e descartável. ",unidade,7.45,"4,21",7110,"29933,1",Homologado,MEGATONS SAUDE LTDA (03.743.294/0001-30),4.21,29933.1,7110.0,03.743.294/0001-30,MEGATONS SAUDE LTDA
PE 016/26,CENTRO DE SERVIÇOS COMPARTILHADOS,Aquisição  de Material Hospitalar,Homologado Total,90784,"GRUPO CEMA 0211, Descrição: CEMA0211.0797- Filme compatível com impressora marca AGFA Drystar DT2B, tamanho 35cm x 43cm.",unidade,12.95,"12,8",166606,"2132556,8",Homologado,K. E. COMERCIO DE PRODUTOS MEDICOS E HOSPITALARES LTDA (07.443.753/0001-10),12.8,2132556.8,166606.0,07.443.753/0001-10,K E COMERCIO DE PRODUTOS MEDICOS E HOSPITALARES LTDA
PE 016/26,CENTRO DE SERVIÇOS COMPARTILHADOS,Aquisição  de Material Hospitalar,Homologado Total,73354,"GRUPO CEMA 0204 - SONDAS / CÂNULAS / TUBOS / DRENOS / TELAS - , Descrição: CEMA0204.2386 - Tubo em P.V.C p/ entubação traqueal  sem balão, calibre 3,0 mm, descart., estéril, atóxica, flexível. Deve conter graduação 1/1 e número do calibre facilmente visível. Embalagem individual estéril contendo dados de identificação, procedência, esterilização, data de fabricação, validade e registro do M.S",unidade,3.57,"2,69",8051,"21657,19",Homologado,NORTE GREEN COMERCIO DE PRODUTOS FARMACEUTICOS E HOSPITALAR LTDA  (24.218.223/0001-98),2.69,21657.19,8051.0,24.218.223/0001-98,NORTE GREEN COMERCIO DE PRODUTOS FARMACEUTICOS E HOSPITALAR LTDA
PE 016/26,CENTRO DE SERVIÇOS COMPARTILHADOS,Aquisição  de Material Hospitalar,Homologado Total,117726,"SONDA DE FOLEY, Material: 100% siliconizada, 2 vias; Com balão 5cc n. 16; Extremidades com pontas arredondadas e atraumáticas, com dois orifícios, um de cada lado; Estéril e descartável; Forma De Apresentação: embalagem individual em papel grau cirúrgico.",unidade,4.25,"2,35",56930,"133785,5",Homologado,TRIADE - COMERCIO DE PRODUTOS HOSPITALAR LTDA (37.717.566/0001-49),2.35,133785.5,56930.0,37.717.566/0001-49,TRIADE  COMERCIO DE PRODUTOS HOSPITALAR LTDA
PE 020/26,CENTRO DE SERVIÇOS COMPARTILHADOS,Aquisição de Materiais Hospitalares,Homologado Total,115993,"LUVA CIRÚRGICA ESTÉRIL, Tamanho/Capacidade: n. 8,0; Material: látex natural; Lubrificada com pó bioabsorvível; Anatômica, punho longo; Unidade de Fornecimento: 1 par embalado em papel grau cirúrgico.",unidade,1.9,"1,13",1675800,1893654,Homologado,COMERCIAL CIRURGICA RIOCLARENSE LTDA  (67.729.178/0004-91),1.13,1893654.0,1675800.0,67.729.178/0004-91,COMERCIAL CIRURGICA RIOCLARENSE LTDA
PE 020/26,CENTRO DE SERVIÇOS COMPARTILHADOS,Aquisição de Materiais Hospitalares,Homologado Total,116082,"LUVA , Tipo: de procedimento, não estéril, em látex natural, formato anatômico, ambidestra, resistente, com pó bioabsorvível; Tamanho: M; Unidade de Fornecimento: caixa com 100 unidades.",caixa,28.66,"17,8",508670,9054326,Homologado,DECARES COMERCIO LTDA (01.708.499/0001-59),17.8,9054326.0,508670.0,01.708.499/0001-59,DECARES COMERCIO LTDA
PE 020/26,CENTRO DE SERVIÇOS COMPARTILHADOS,Aquisição de Materiais Hospitalares,Homologado Total,115990,"LUVA CIRÚRGICA ESTÉRIL, Tamanho/Capacidade: n. 7,0; Material: látex natural; Lubrificada com pó bioabsorvível; Anatômica, punho longo; Unidade de Fornecimento: 1 par embalado em papel grau cirúrgico.",unidade,1.95,"1,14",1870700,2132598,Homologado,X BRASIL LTDA (22.646.044/0001-26),1.14,2132598.0,1870700.0,22.646.044/0001-26,X BRASIL LTDA
PE 020/26,CENTRO DE SERVIÇOS COMPARTILHADOS,Aquisição de Materiais Hospitalares,Homologado Total,118045,"LUVA CIRÚRGICA ESTÉRIL, Tamanho/Capacidade: n. 6,5; Material: látex natural; Lubrificada com pó bioabsorvível; Anatômica, punho longo; Unidade de Fornecimento: 1 par embalado em papel grau cirúrgico.",unidade,1.85,"1,14",254000,289560,Homologado,TOTAL MED COMERCIO DE PRODUTOS HOSPITALAR LTDA (22.085.155/0001-00),1.14,289560.0,254000.0,22.085.155/0001-00,TOTAL MED COMERCIO DE PRODUTOS HOSPITALAR LTDA
PE 020/26,CENTRO DE SERVIÇOS COMPARTILHADOS,Aquisição de Materiais Hospitalares,Homologado Total,116083,"LUVA , Tipo: de procedimento, não estéril, em látex natural, formato anatômico, ambidestra, resistente, com pó bioabsorvível; Tamanho: P; Unidade de Fornecimento: caixa com 100 unidades. ",caixa,26.67,"17,69",330533,"5847128,77",Homologado,W L COMERCIO DE PRODUTOS FARMACEUTICOS LTDA (13.741.966/0001-21),17.69,5847128.77,330533.0,13.741.966/0001-21,W L COMERCIO DE PRODUTOS FARMACEUTICOS LTDA
PE 020/26,CENTRO DE SERVIÇOS COMPARTILHADOS,Aquisição de Materiais Hospitalares,Homologado Total,115991,"LUVA CIRÚRGICA ESTÉRIL, Tamanho/Capacidade: n. 8,5; Material: látex natural; Lubrificada com pó bioabsorvível; Anatômica, punho longo; Unidade de Fornecimento: 1 par embalado em papel grau cirúrgico.",unidade,1.91,"1,14",428001,"487921,14",Homologado,COMERCIAL CIRURGICA RIOCLARENSE LTDA  (67.729.178/0004-91),1.14,487921.14,428001.0,67.729.178/0004-91,COMERCIAL CIRURGICA RIOCLARENSE LTDA
PE 020/26,CENTRO DE SERVIÇOS COMPARTILHADOS,Aquisição de Materiais Hospitalares,Homologado Total,116975,"LUVA CIRÚRGICA ESTÉRIL, Tamanho/Capacidade: n. 7,5; Material: látex natural; Lubrificada com pó bioabsorvível; Anatômica, punho longo; Unidade de Fornecimento: 1 par embalado em papel grau cirúrgico.",unidade,2.03,"1,1",2521900,2774090,Homologado,COMERCIAL CIRURGICA RIOCLARENSE LTDA  (67.729.178/0004-91),1.1,2774090.0,2521900.0,67.729.178/0004-91,COMERCIAL CIRURGICA RIOCLARENSE LTDA
PE 025/26,CENTRO DE SERVIÇOS COMPARTILHADOS,Aq. de Materiais Farmácologico,Homologado Total,142424,"PEMBROLIZUMABE, Forma Farmacêutica: solução injetável; Concentração: 100mg/4mL; Unidade de Fornecimento: frasco ampola.",unidade,19561.66,"16397,14",1134,"18594356,76",Homologado,ONCO PROD DISTRIBUIDORA DE PRODUTOS HOSPITALARES E ONCOLOGICOS LTDA (04.307.650/0012-98),16397.14,18594356.76,1134.0,04.307.650/0012-98,ONCO PROD DISTRIBUIDORA DE PRODUTOS HOSPITALARES E ONCOLOGICOS LTDA
PE 025/26,CENTRO DE SERVIÇOS COMPARTILHADOS,Aq. de Materiais Farmácologico,Homologado Total,142380,"MESILATO DE IMATINIB, Forma Farmacêutica: comprimido revestido; Concentração: 400mg.",unidade,19.69,"9,15",1080,9882,Homologado,DECARES COMERCIO LTDA (01.708.499/0001-59),9.15,9882.0,1080.0,01.708.499/0001-59,DECARES COMERCIO LTDA
PE 025/26,CENTRO DE SERVIÇOS COMPARTILHADOS,Aq. de Materiais Farmácologico,Homologado Total,118793,"DOXORRUBICINA, Forma Farmacêutica: pó liofilizado para solução injetável, Concentração: 50mg; Forma De Apresentação: frasco-ampola.",unidade,57.32,35,10800,378000,Homologado,UNI HOSPITALAR CEARA LTDA  (21.595.464/0001-68),35.0,378000.0,10800.0,21.595.464/0001-68,UNI HOSPITALAR CEARA LTDA
PE 025/26,CENTRO DE SERVIÇOS COMPARTILHADOS,Aq. de Materiais Farmácologico,Homologado Total,142359,"CETOCONAZOL, Forma Farmacêutica: creme; Concentração: 2%; Unidade de Fornecimento: bisnaga 30g.",unidade,5.63,"3,8",2210,8398,Homologado,ULTRAFARMA COMERCIO DE PRODUTOS FARMACEUTICOS LTDA (07.555.491/0001-86),3.8,8398.0,2210.0,07.555.491/0001-86,ULTRAFARMA COMERCIO DE PRODUTOS FARMACEUTICOS LTDA
PE 025/26,CENTRO DE SERVIÇOS COMPARTILHADOS,Aq. de Materiais Farmácologico,Homologado Total,140716,"TAMOXIFENO (CITRATO), Forma Farmacêutica: comprimido revestido; Concentração: 20mg.",unidade,.92,"0,45",191700,86265,Homologado,UNI HOSPITALAR CEARA LTDA  (21.595.464/0001-68),0.45,86265.0,191700.0,21.595.464/0001-68,UNI HOSPITALAR CEARA LTDA
PE 025/26,CENTRO DE SERVIÇOS COMPARTILHADOS,Aq. de Materiais Farmácologico,Homologado Total,135094,"CAPECITABINA, Forma Farmacêutica: comprimido revestido; Concentração: 500mg.",unidade,3.95,"2,05",432000,885600,Homologado,CM HOSPITALAR S.A. FILIAL DF (12.420.164/0036-87),2.05,885600.0,432000.0,12.420.164/0036-87,CM HOSPITALAR SA FILIAL DF
PE 025/26,CENTRO DE SERVIÇOS COMPARTILHADOS,Aq. de Materiais Farmácologico,Homologado Total,152703,"SACARATO DE ÓXIDO FÉRRICO III, Forma Farmacêutica: solução injetável (EV); Concentração: 20mg/ml (100mg/5ml); Forma De Apresentação: ampola com 5ml. ",unidade,17.21,"7,3",19200,140160,Homologado,BLAU FARMACEUTICA S.A  (58.430.828/0001-60),7.3,140160.0,19200.0,58.430.828/0001-60,BLAU FARMACEUTICA SA
PE 028/26,CENTRO DE SERVIÇOS COMPARTILHADOS,"Aquisição de Gêneros de Nutrição,",Homologado Total,142144,"NUTRIÇÃO ENTERAL LÍQUIDA, Fórmula pediátrica para nutrição enteral (01 até 10 anos); Polimérica, normocalórica, normoprotéica, com fibras; Isenta de sacarose, lactose e glúten; Unidade de Fornecimento: embalagem com 500mL; Referências: FEBRINI ORIGINAL FIBRE, NUTRINI MAX MULTI FIBER OU EQUIVALENTE.",unidade,57.99,"55,1",4192,"230979,2",Homologado,NUTRIBRASIL HOSPITALAR LTDA (38.009.135/0001-90),55.1,230979.2,4192.0,38.009.135/0001-90,NUTRIBRASIL HOSPITALAR LTDA
PE 029/26,CENTRO DE SERVIÇOS COMPARTILHADOS,Aq. de Materiais Farmacológico,Homologado Total,128067,"METOPROLOL (TARTARATO), Forma Farmacêutica: solução injetável; Concentração: 5mg (1mg/ml); Forma de Apresentação: Ampola com 5 ml.",unidade,25.54,"10,35",10380,107433,Homologado,NCA MEDICAL - COMERCIO DE PRODUTOS HOSPITALAR LTDA (08.080.032/0001-56),10.35,107433.0,10380.0,08.080.032/0001-56,NCA MEDICAL  COMERCIO DE PRODUTOS HOSPITALAR LTDA
PE 029/26,CENTRO DE SERVIÇOS COMPARTILHADOS,Aq. de Materiais Farmacológico,Homologado Total,110418,"OXIBUTININA (CLORIDRATO), Forma Farmacêutica: comprimido, Concentração: 5mg.",unidade,1.27,"0,93",3200,2976,Homologado,ONCOEXO DISTRIBUIDORA DE MEDICAMENTOS LTDA (08.958.628/0002-97),0.93,2976.0,3200.0,08.958.628/0002-97,ONCOEXO DISTRIBUIDORA DE MEDICAMENTOS LTDA
PE 029/26,CENTRO DE SERVIÇOS COMPARTILHADOS,Aq. de Materiais Farmacológico,Homologado Total,142064,"DEUTETRABENAZINA, Forma Farmacêutica: comprimido revestido de liberação prolongada; Concentração: 9mg.",unidade,579.94,"477,21",2000,954420,Homologado,CM HOSPITALAR S.A. FILIAL DF (12.420.164/0036-87),477.21,954420.0,2000.0,12.420.164/0036-87,CM HOSPITALAR SA FILIAL DF
PE 029/26,CENTRO DE SERVIÇOS COMPARTILHADOS,Aq. de Materiais Farmacológico,Homologado Total,114903,"ALANILGLUTAMINA, Forma Farmacêutica: solução injetável, Concentração: 200mg/ml, Forma De Apresentação: frasco ou bolsa sistema fechado de 100ml.",unidade,550.99,290,3820,1107800,Homologado,FRESENIUS KABI BRASIL LTDA (49.324.221/0001-04),290.0,1107800.0,3820.0,49.324.221/0001-04,FRESENIUS KABI BRASIL LTDA
PE 029/26,CENTRO DE SERVIÇOS COMPARTILHADOS,Aq. de Materiais Farmacológico,Homologado Total,135419,"BISACODIL, Forma Farmacêutica: drágea; Concentração: 5mg.",unidade,.4,"0,2",198600,39720,Homologado,UNI HOSPITALAR CEARA LTDA  (21.595.464/0001-68),0.2,39720.0,198600.0,21.595.464/0001-68,UNI HOSPITALAR CEARA LTDA
PE 029/26,CENTRO DE SERVIÇOS COMPARTILHADOS,Aq. de Materiais Farmacológico,Homologado Total,142062,"DEUTETRABENAZINA, Forma Farmacêutica: comprimido revestido de liberação prolongada; Concentração: 6mg.",unidade,367.54,"318,14",2000,636280,Homologado,CM HOSPITALAR S.A. FILIAL DF (12.420.164/0036-87),318.14,636280.0,2000.0,12.420.164/0036-87,CM HOSPITALAR SA FILIAL DF
PE 030/26,CENTRO DE SERVIÇOS COMPARTILHADOS,Aquisição de Água Mineral,Suspensão Recursal,140413,"ÁGUA MINERAL, Composição: água mineral natural, SEM GÁS; Produto em conformidade com a legislação em vigor; Fornecimento de embalagem retornável em regime de comodato; Unidade de Fornecimento: garrafão retornável de 20L.",unidade,-,"8,49",92175,"782565,75",Encerrado com Vencedor,"TITAS EVENTOS, COMERCIO E SERVICOS DE PRODUTOS ALIMENTICIOS LTDA (84.498.179/0001-49)",8.49,782565.75,92175.0,84.498.179/0001-49,TITAS EVENTOS COMERCIO E SERVICOS DE PRODUTOS ALIMENTICIOS LTDA
PE 031/26,CENTRO DE SERVIÇOS COMPARTILHADOS,Aquisição de Material Hospitalar,Homologado Total,100341,"AGULHA PARA RAQUI, Descrição: Ponta de Quincke, 26G x 3 1/2 pol, estéril, descartável, confeccionada em aço inox, com mandril, sem rebarbas ou sinais de oxidação, devidamente siliconizada e fixada ao canhão. O canhão deverá ser tipo luer-lock em plástico transparente, ou material compatível a sua finalidade, com a cor e as dimensões universais.",unidade,9.06,"4,86",65000,315900,Homologado,F P RIBEIRO LTDA (27.548.024/0001-36),4.86,315900.0,65000.0,27.548.024/0001-36,F P RIBEIRO LTDA
PE 032/26,CENTRO DE SERVIÇOS COMPARTILHADOS,Aq. de Materiais Farmácologicos,Suspensão Recursal,140356,"TRIANCINOLONA ACETONIDA, Forma Farmacêutica: base emoliente para uso odontológico; Concentração: 1mg/g; Unidade de Fornecimento: bisnaga com 10g.",unidade,-,"5,2",1280,6656,Encerrado com Vencedor,DECARES COMERCIO LTDA (01.708.499/0001-59),5.2,6656.0,1280.0,01.708.499/0001-59,DECARES COMERCIO LTDA
PE 032/26,CENTRO DE SERVIÇOS COMPARTILHADOS,Aq. de Materiais Farmácologicos,Suspensão Recursal,140711,"TENOXICAM, Forma Farmacêutica: comprimido revestido; Concentração: 20mg.",unidade,-,"0,5",48000,24000,Encerrado com Vencedor,UNI HOSPITALAR CEARA LTDA  (21.595.464/0001-68),0.5,24000.0,48000.0,21.595.464/0001-68,UNI HOSPITALAR CEARA LTDA
PE 032/26,CENTRO DE SERVIÇOS COMPARTILHADOS,Aq. de Materiais Farmácologicos,Suspensão Recursal,135415,"PARACETAMOL, Forma Farmacêutica: comprimido; Concentração: 750mg.",unidade,-,"0,17",6000,1020,Encerrado com Vencedor,DECARES COMERCIO LTDA (01.708.499/0001-59),0.17,1020.0,6000.0,01.708.499/0001-59,DECARES COMERCIO LTDA
PE 032/26,CENTRO DE SERVIÇOS COMPARTILHADOS,Aq. de Materiais Farmácologicos,Suspensão Recursal,82708,"SACCHAROMYCES BOULARDII, Forma Farmacêutica: cápsula, Concentração: 100 mg",unidade,-,2,15200,30400,Encerrado com Vencedor,UNI HOSPITALAR CEARA LTDA  (21.595.464/0001-68),2.0,30400.0,15200.0,21.595.464/0001-68,UNI HOSPITALAR CEARA LTDA
PE 032/26,CENTRO DE SERVIÇOS COMPARTILHADOS,Aq. de Materiais Farmácologicos,Suspensão Recursal,135416,"LIDOCAÍNA + EPINEFRINA, Forma Farmacêutica: solução injetável; Concentração: 2% + 1:200.000; Unidade de Fornecimento: frasco ampola com 20mL.",unidade,-,"6,4",21600,138240,Encerrado com Vencedor,HYPOFARMA INSTITUTO DE HYPODERMIA E FARMACIA LTDA (17.174.657/0008-44),6.4,138240.0,21600.0,17.174.657/0008-44,HYPOFARMA INSTITUTO DE HYPODERMIA E FARMACIA LTDA
PE 032/26,CENTRO DE SERVIÇOS COMPARTILHADOS,Aq. de Materiais Farmácologicos,Suspensão Recursal,135133,"INSULINA LISPRO, Forma Farmacêutica: solução injetável; Concentração: 100U/mL; Unidade de Fornecimento: refil com 3mL.",unidade,-,"32,23",480,"15470,4",Encerrado com Vencedor,ONCOEXO DISTRIBUIDORA DE MEDICAMENTOS LTDA (08.958.628/0002-97),32.23,15470.4,480.0,08.958.628/0002-97,ONCOEXO DISTRIBUIDORA DE MEDICAMENTOS LTDA
PE 032/26,CENTRO DE SERVIÇOS COMPARTILHADOS,Aq. de Materiais Farmácologicos,Suspensão Recursal,140358,"DICLOFENACO (DIETILAMÔNIO), Forma Farmacêutica: gel-creme; Concentração: 10mg/g; Unidade de Fornecimento: Bisnaga com 60g.",unidade,-,"5,6",800,4480,Encerrado com Vencedor,DECARES COMERCIO LTDA (01.708.499/0001-59),5.6,4480.0,800.0,01.708.499/0001-59,DECARES COMERCIO LTDA
PE 032/26,CENTRO DE SERVIÇOS COMPARTILHADOS,Aq. de Materiais Farmácologicos,Suspensão Recursal,140357,"IBUPROFENO, Forma Farmacêutica: comprimido; Concentração: 600mg.",unidade,-,"0,18",55000,9900,Encerrado com Vencedor,NORTE GREEN COMERCIO DE PRODUTOS FARMACEUTICOS E HOSPITALAR LTDA  (24.218.223/0001-98),0.18,9900.0,55000.0,24.218.223/0001-98,NORTE GREEN COMERCIO DE PRODUTOS FARMACEUTICOS E HOSPITALAR LTDA
PE 032/26,CENTRO DE SERVIÇOS COMPARTILHADOS,Aq. de Materiais Farmácologicos,Suspensão Recursal,138784,"IDARRUBICINA (CLORIDRATO), Forma Farmacêutica: pó liofilizado para solução injetável; Concentração: 10mg; Unidade de Fornecimento: frasco ampola.",unidade,-,"1477,88",200,295576,Encerrado com Vencedor,UNIKA DISTRIBUIDORA DE MEDICAMENTOS LTDA (38.412.948/0001-27),1477.88,295576.0,200.0,38.412.948/0001-27,UNIKA DISTRIBUIDORA DE MEDICAMENTOS LTDA
PE 032/26,CENTRO DE SERVIÇOS COMPARTILHADOS,Aq. de Materiais Farmácologicos,Suspensão Recursal,135098,"CIPROFLOXACINO, Forma Farmacêutica: solução injetável; Concentração: 400mg (2mg/mL); Unidade de Fornecimento: bolsa/frasco sistema fechado com 200mL.",unidade,-,9,14840,133560,Encerrado com Vencedor,UNI HOSPITALAR CEARA LTDA  (21.595.464/0001-68),9.0,133560.0,14840.0,21.595.464/0001-68,UNI HOSPITALAR CEARA LTDA
PE 032/26,CENTRO DE SERVIÇOS COMPARTILHADOS,Aq. de Materiais Farmácologicos,Suspensão Recursal,144310,"CLORIDRATO DE LEVOBUPIVACAÍNA, Forma Farmacêutica: solução injetável; Concentração: 0,5%; Unidade de Fornecimento: frasco-ampola de 20mL.",unidade,-,29,8320,241280,Encerrado com Vencedor,CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA FILIAL (44.734.671/0022-86),29.0,241280.0,8320.0,44.734.671/0022-86,CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA FILIAL
PE 032/26,CENTRO DE SERVIÇOS COMPARTILHADOS,Aq. de Materiais Farmácologicos,Suspensão Recursal,93022,"AZACITIDINA, Forma Farmacêutica: pó liofilizado para solução injetável, Concentração: 100mg, Apresentação: frasco ampola.",unidade,-,184,2000,368000,Encerrado com Vencedor,UNIKA DISTRIBUIDORA DE MEDICAMENTOS LTDA (38.412.948/0001-27),184.0,368000.0,2000.0,38.412.948/0001-27,UNIKA DISTRIBUIDORA DE MEDICAMENTOS LTDA
PE 032/26,CENTRO DE SERVIÇOS COMPARTILHADOS,Aq. de Materiais Farmácologicos,Suspensão Recursal,119419,"URÉIA, Forma Farmacêutica: loção tópica, Concentração: 10%, Unidade de Fornecimento: frasco com 300ml. ",unidade,-,83,1300,107900,Encerrado com Vencedor,AMAZON COMERCIO DE PRODUTOS HOSPITALARES LTDA (34.562.495/0001-64),83.0,107900.0,1300.0,34.562.495/0001-64,AMAZON COMERCIO DE PRODUTOS HOSPITALARES LTDA
PE 034/26,SECRETARIA DE ESTADO DE SAÚDE,Aquisição de Aparelho BIPAP,Suspensão Recursal,124169,"APARELHO BINÍVEL, Aplicação: para tratamento de Apnéia do sono e correção de distúrbios respiratórios; Tipo: Assistido/Controlado; Modo de funcionamento; CPAP, Pressão assistida Espontânea (S); Pressão assistida Espontânea/Temporizada (S/T); Pressão assistida Temporizada (T) e Pressão assistida de Controle de Pressão (PC); Meta de VTe 200ml a 1.500ml; Intervalo de Pressão IPAP: 4 a 25cm/H2O; Intervalo de Pressão EPAP: 4 a 25cm/H2O; Intervalo de pressão CPAP: 4 a 20cm/H2O; Rampa: 0 a 45min; Frequência respiratória: 0 a 30bpm (modos: PC/ ST); Frequência respiratória: 4 a 30bpm (modo: T); Tempo inspiratório: 0,5s a 3,0s; Tempo de elevação: 100 a 600ms; Possibilidade para o uso de Bateria; Cartão de dados: Cartão SD; Armazenamento de dados: Completo( IA, IH, IAH, IAC, ronco, fuga, LF, RP, RERA, Horas de uso); Compensação de altitude: Automática; Umidificador integrado ou acoplado; Regulagem de humidade; Fonte de Alimentação: 100-240V (bivolt) Automático (50-60Hz). Acessórios: Circuito não invasivo; Filtros; Fonte e cabo de energia; Umidificador e Máscara Nasal ou Oronasal com fixador, tamanho de acordo com o perfil da face do paciente, Bateria externa; Cartão de Dados SD e Bolsa de Transporte; Serviço de instalação e adaptação ao aparelho Binível.",unidade,-,8251,4,33004,Encerrado com Vencedor,INSTRUMENTAL TECNICO LTDA (04.214.086/0001-06),8251.0,33004.0,4.0,04.214.086/0001-06,INSTRUMENTAL TECNICO LTDA
